Topic,Title,Followers,Answers,Ratio,Engagement potential,Last action,Parsed time,Question link
PES-University-1,How many companies allow students of below 7 CGPA in ECE at PES University?,2,3,2/3,No,Followed,2019-04-23,https://www.quora.comhttps://www.quora.com/How-many-companies-allow-students-of-below-7-CGPA-in-ECE-at-PES-University
PES-University-1,When will the placement of PESU start in 2019?,1,0,1/0,No,Followed,2019-04-17,https://www.quora.comhttps://www.quora.com/unanswered/When-will-the-placement-of-PESU-start-in-2019
PES-University-1,Do companies like Google come for placements in RV College / Ramaiah / PESIT? What are placements like for CS?,2,2,2/2,No,Followed,2019-04-13,https://www.quora.comhttps://www.quora.com/Do-companies-like-Google-come-for-placements-in-RV-College-Ramaiah-PESIT-What-are-placements-like-for-CS
PES-University-1,Will it be useful and effective for a 1st year B.Tech CSE student to join summer courses in PES University Bangalore?,1,2,1/2,No,Followed,2019-04-11,https://www.quora.comhttps://www.quora.com/Will-it-be-useful-and-effective-for-a-1st-year-B-Tech-CSE-student-to-join-summer-courses-in-PES-University-Bangalore
PES-University-1,Can I drop out of PES University without paying full four year fees and get all my necessary documents back?,1,0,1/0,No,Requested,2019-04-10,https://www.quora.comhttps://www.quora.com/unanswered/Can-I-drop-out-of-PES-University-without-paying-full-four-year-fees-and-get-all-my-necessary-documents-back
PES-University-1,How is the CDSAML summer internship for a fresher (PES University)?,2,0,2/0,No,Followed,2019-04-13,https://www.quora.comhttps://www.quora.com/unanswered/How-is-the-CDSAML-summer-internship-for-a-fresher-PES-University
PES-University-1,How can I get the PES 2019 production key?,1,0,1/0,No,Followed,2019-04-09,https://www.quora.comhttps://www.quora.com/unanswered/How-can-I-get-the-PES-2019-production-key
PES-University-1,"Which college do you feel is better for CS Engineering, PES University (Bengaluru) or IIIT-Sricity or IIIT-Pune?",2,1,2/1,No,Followed,2019-08-05,https://www.quora.comhttps://www.quora.com/Which-college-do-you-feel-is-better-for-CS-Engineering-PES-University-Bengaluru-or-IIIT-Sricity-or-IIIT-Pune
PES-University-1,Why did PES University's NIRF India Engineering rank drop from 87 in 2018 to 149 in 2019?,9,1,9/1,Yes,Followed,2019-07-03,https://www.quora.comhttps://www.quora.com/Why-did-PES-Universitys-NIRF-India-Engineering-rank-drop-from-87-in-2018-to-149-in-2019
PES-University-1,"How are the faculties in PES Institute of Technology, Bangalore?",2,1,2/1,No,Followed,2020-01-21,https://www.quora.comhttps://www.quora.com/How-are-the-faculties-in-PES-Institute-of-Technology-Bangalore
PES-University-1,Is PES PU college good?,1,0,1/0,No,Followed,2019-04-04,https://www.quora.comhttps://www.quora.com/unanswered/Is-PES-PU-college-good
PES-University-1,What are your PESSAT ranks and JEE ranks?,1,1,1/1,No,Followed,2019-04-03,https://www.quora.comhttps://www.quora.com/What-are-your-PESSAT-ranks-and-JEE-ranks
PES-University-1,Can anybody get a Tier 1 job at PES University in the CS branch who doesn't have throughout 60?,1,0,1/0,No,Followed,2019-04-02,https://www.quora.comhttps://www.quora.com/unanswered/Can-anybody-get-a-Tier-1-job-at-PES-University-in-the-CS-branch-who-doesnt-have-throughout-60
PES-University-1,"What is the procedure for admission in PES, BMS, and RVCE colleges in Bangalore for an M.Tech?",2,2,2/2,No,Followed,2020-05-30,https://www.quora.comhttps://www.quora.com/What-is-the-procedure-for-admission-in-PES-BMS-and-RVCE-colleges-in-Bangalore-for-an-M-Tech
PES-University-1,"Assuming I get 60% in my class 12 final exams in PCM, will I be able to get into the big colleges in Bangalore assuming I do well in their private tests like PESSAT for PESU or even COMEDK?",1,0,1/0,No,Followed,2019-03-31,https://www.quora.comhttps://www.quora.com/unanswered/Assuming-I-get-60-in-my-class-12-final-exams-in-PCM-will-I-be-able-to-get-into-the-big-colleges-in-Bangalore-assuming-I-do-well-in-their-private-tests-like-PESSAT-for-PESU-or-even-COMEDK
PES-University-1,What is the eligibility criteria for CSE in PES?,4,0,4/0,Yes,Followed,2019-04-05,https://www.quora.comhttps://www.quora.com/unanswered/What-is-the-eligibility-criteria-for-CSE-in-PES
PES-University-1,How good are the placements at PES University for an ECE student trying to get an IT job?,3,0,3/0,No,Followed,2019-06-29,https://www.quora.comhttps://www.quora.com/unanswered/How-good-are-the-placements-at-PES-University-for-an-ECE-student-trying-to-get-an-IT-job
PES-University-1,What is the management fee structure of CSE at PES University?,2,0,2/0,No,Followed,2019-06-28,https://www.quora.comhttps://www.quora.com/unanswered/What-is-the-management-fee-structure-of-CSE-at-PES-University
PES-University-1,Why is FIFA SO bad than PES?,0,0,0/0,No,Requested,2019-03-23,https://www.quora.comhttps://www.quora.com/unanswered/Why-is-FIFA-SO-bad-than-PES
PES-University-1,"Which is the best in CSE, Ramaiah, BMS, or PES?",3,1,3/1,No,Followed,2019-03-24,https://www.quora.comhttps://www.quora.com/Which-is-the-best-in-CSE-Ramaiah-BMS-or-PES
PES-University-1,Does PESIT have PGDM course (weekend)?,1,0,1/0,No,Followed,2019-03-18,https://www.quora.comhttps://www.quora.com/unanswered/Does-PESIT-have-PGDM-course-weekend
PES-University-1,What is PES?,2,2,2/2,No,Followed,2020-03-17,https://www.quora.comhttps://www.quora.com/What-is-PES
PES-University-1,"How is engineering at PES College, Bangalore?",1,0,1/0,No,Followed,2019-03-16,https://www.quora.comhttps://www.quora.com/unanswered/How-is-engineering-at-PES-College-Bangalore
PES-University-1,If I get 80% in boards can I still get into top colleges for computer science (e.g. Manipal or VIT or PES)?,1,5,1/5,No,Requested,2019-03-11,https://www.quora.comhttps://www.quora.com/If-I-get-80-in-boards-can-I-still-get-into-top-colleges-for-computer-science-e-g-Manipal-or-VIT-or-PES
PES-University-1,What are the criteria for admission in PESSAT?,2,2,2/2,No,Followed,2019-03-10,https://www.quora.comhttps://www.quora.com/What-are-the-criteria-for-admission-in-PESSAT
PES-University-1,What is the procedure to get admission in PES University Bengaluru?,6,4,6/4,No,Followed,2020-02-13,https://www.quora.comhttps://www.quora.com/What-is-the-procedure-to-get-admission-in-PES-University-Bengaluru
PES-University-1,"Will my 12th CBSE marks matter if I'm a non Karnataka and looking to get admission to a private college in Bangalore (SVCE, PES) through COMEDK?",3,2,3/2,No,Followed,2019-03-06,https://www.quora.comhttps://www.quora.com/Will-my-12th-CBSE-marks-matter-if-Im-a-non-Karnataka-and-looking-to-get-admission-to-a-private-college-in-Bangalore-SVCE-PES-through-COMEDK
PES-University-1,What is a decent CGPA at PESU?,0,1,0/1,No,Requested,2019-03-05,https://www.quora.comhttps://www.quora.com/What-is-a-decent-CGPA-at-PESU
PES-University-1,What happens to the featured player after the season in PES 2019?,2,0,2/0,No,Followed,2019-03-05,https://www.quora.comhttps://www.quora.com/unanswered/What-happens-to-the-featured-player-after-the-season-in-PES-2019
PES-University-1,What month does PESU start for freshers?,1,2,1/2,No,Followed,2019-03-04,https://www.quora.comhttps://www.quora.com/What-month-does-PESU-start-for-freshers
PES-University-1,Which is the best nature cure hospial with affordable price in India?,1,0,1/0,No,Followed,2019-03-02,https://www.quora.comhttps://www.quora.com/unanswered/Which-is-the-best-nature-cure-hospial-with-affordable-price-in-India
PES-University-1,What is the average placement for an MBA at PESIT University?,1,0,1/0,No,Followed,2019-02-28,https://www.quora.comhttps://www.quora.com/unanswered/What-is-the-average-placement-for-an-MBA-at-PESIT-University
PES-University-1,What is the scope of a B.Des at PES University?,3,2,3/2,No,Followed,2019-02-25,https://www.quora.comhttps://www.quora.com/What-is-the-scope-of-a-B-Des-at-PES-University
PES-University-1,Is there a tool for PES 2019?,0,0,0/0,No,Requested,2019-02-23,https://www.quora.comhttps://www.quora.com/unanswered/Is-there-a-tool-for-PES-2019
PES-University-1,"How much salary is paid to lecturers and assistant professors of MAHE, VIT, PESIT and RVCE?",5,1,5/1,Yes,Followed,2019-02-22,https://www.quora.comhttps://www.quora.com/How-much-salary-is-paid-to-lecturers-and-assistant-professors-of-MAHE-VIT-PESIT-and-RVCE
PES-University-1,Is the placements of PES south campus common with PES University (main campus)?,1,1,1/1,No,Requested,2019-02-17,https://www.quora.comhttps://www.quora.com/Is-the-placements-of-PES-south-campus-common-with-PES-University-main-campus
PES-University-1,"How is the campus life at PES University, Bangalore?",3,1,3/1,No,Followed,2019-06-24,https://www.quora.comhttps://www.quora.com/How-is-the-campus-life-at-PES-University-Bangalore
PES-University-1,"What is the admission criteria for PES University, Bangalore for the year 2019?",1,2,1/2,No,Followed,2019-02-13,https://www.quora.comhttps://www.quora.com/What-is-the-admission-criteria-for-PES-University-Bangalore-for-the-year-2019
PES-University-1,What are some frequently asked questions about PES University?,0,1,0/1,No,Requested,2019-02-10,https://www.quora.comhttps://www.quora.com/What-are-some-frequently-asked-questions-about-PES-University
PES-University-1,What should be our rank to get into PES University in the ECE branch?,0,1,0/1,No,Requested,2019-02-09,https://www.quora.comhttps://www.quora.com/What-should-be-our-rank-to-get-into-PES-University-in-the-ECE-branch
PES-University-1,What should be our PES exam rank if we want to get into ECE branch on scholarship?,2,1,2/1,No,Followed,2019-02-09,https://www.quora.comhttps://www.quora.com/What-should-be-our-PES-exam-rank-if-we-want-to-get-into-ECE-branch-on-scholarship
PES-University-1,Are there any loopholes to get into PESU?,1,1,1/1,No,Followed,2019-02-08,https://www.quora.comhttps://www.quora.com/Are-there-any-loopholes-to-get-into-PESU
PES-University-1,"Are the placements of CSE at PES University as good as much as it boast? Also, is it true that last year, more than 200 out of 600 students who sat in placements got the Tier 1 package which is even higher than the student ratio of NIT Surathkal?",11,3,11/3,No,Followed,2020-02-16,https://www.quora.comhttps://www.quora.com/Are-the-placements-of-CSE-at-PES-University-as-good-as-much-as-it-boast-Also-is-it-true-that-last-year-more-than-200-out-of-600-students-who-sat-in-placements-got-the-Tier-1-package-which-is-even-higher-than-the
PES-University-1,What is your review of PES University? How is your experience at PES so far?,5,0,5/0,Yes,Followed,2019-02-12,https://www.quora.comhttps://www.quora.com/unanswered/What-is-your-review-of-PES-University-How-is-your-experience-at-PES-so-far
PES-University-1,How good is interaction design in PES University?,0,0,0/0,No,Requested,2019-02-01,https://www.quora.comhttps://www.quora.com/unanswered/How-good-is-interaction-design-in-PES-University
PES-University-1,What was your best experience at PES University?,7,0,7/0,Yes,Followed,2020-01-27,https://www.quora.comhttps://www.quora.com/unanswered/What-was-your-best-experience-at-PES-University
PES-University-1,How many got to the 36 black ball PES account?,1,0,1/0,No,Followed,2019-01-30,https://www.quora.comhttps://www.quora.com/unanswered/How-many-got-to-the-36-black-ball-PES-account
PES-University-1,Why doesn't Tecno L8 Plus launch PES 2019?,1,0,1/0,No,Followed,2019-01-30,https://www.quora.comhttps://www.quora.com/unanswered/Why-doesnt-Tecno-L8-Plus-launch-PES-2019
PES-University-1,Is it possible for a KCET student from PESU EC campus to slide to the PESU RR campus if she/he has a CGPA 9.5+?,1,2,1/2,No,Followed,2019-01-29,https://www.quora.comhttps://www.quora.com/Is-it-possible-for-a-KCET-student-from-PESU-EC-campus-to-slide-to-the-PESU-RR-campus-if-she-he-has-a-CGPA-9-5
PES-University-1,How many got a PES account with 20 black balls?,1,0,1/0,No,Followed,2019-01-28,https://www.quora.comhttps://www.quora.com/unanswered/How-many-got-a-PES-account-with-20-black-balls
PES-University-1,"Among VIT Vellore and PES University, which one is best for computer science engineering?",4,0,4/0,Yes,Followed,2019-01-27,https://www.quora.comhttps://www.quora.com/unanswered/Among-VIT-Vellore-and-PES-University-which-one-is-best-for-computer-science-engineering
PES-University-1,How do I trace a lost friend who passed out from PESIT?,0,0,0/0,No,Requested,2019-01-27,https://www.quora.comhttps://www.quora.com/unanswered/How-do-I-trace-a-lost-friend-who-passed-out-from-PESIT
PES-University-1,Why does RV College have better artists in their fests compared to PES University?,1,0,1/0,No,Followed,2019-01-24,https://www.quora.comhttps://www.quora.com/unanswered/Why-does-RV-College-have-better-artists-in-their-fests-compared-to-PES-University
PES-University-1,How many students have scored a SGPA of 8.5+ in PES University's ESA (December 2018) in the first year?,4,0,4/0,Yes,Followed,2019-01-23,https://www.quora.comhttps://www.quora.com/How-many-students-have-scored-a-SGPA-of-8-5-in-PES-Universitys-ESA-December-2018-in-the-first-year
PES-University-1,How’s PES Ring road campus for a BBA? How’s the admission procedure?,2,0,2/0,No,Followed,2019-10-13,https://www.quora.comhttps://www.quora.com/unanswered/How-s-PES-Ring-road-campus-for-a-BBA-How-s-the-admission-procedure
PES-University-1,What is the reason behind the unfeatured legend Kaka in a PES 19 mobile?,1,0,1/0,No,Followed,2019-01-20,https://www.quora.comhttps://www.quora.com/unanswered/What-is-the-reason-behind-the-unfeatured-legend-Kaka-in-a-PES-19-mobile
PES-University-1,Could I have the placement statistics of the PESU RR campus?,2,0,2/0,No,Followed,2019-01-20,https://www.quora.comhttps://www.quora.com/unanswered/Could-I-have-the-placement-statistics-of-the-PESU-RR-campus
PES-University-1,How is PESU for management?,0,0,0/0,No,Requested,2019-01-18,https://www.quora.comhttps://www.quora.com/unanswered/How-is-PESU-for-management
PES-University-1,What are the fees for a B.Com course at PES University?,1,0,1/0,No,Followed,2019-01-18,https://www.quora.comhttps://www.quora.com/unanswered/What-are-the-fees-for-a-B-Com-course-at-PES-University
PES-University-1,What are the failing grades in PES University?,2,0,2/0,No,Followed,2019-01-20,https://www.quora.comhttps://www.quora.com/unanswered/What-are-the-failing-grades-in-PES-University
PES-University-1,How are internships provided to the MBA students in PES University?,0,1,0/1,No,Requested,2019-01-17,https://www.quora.comhttps://www.quora.com/How-are-internships-provided-to-the-MBA-students-in-PES-University
PES-University-1,Is a SGPA of 8.25 in the first semester in PESIT good?,2,0,2/0,No,Followed,2019-01-16,https://www.quora.comhttps://www.quora.com/unanswered/Is-a-SGPA-of-8-25-in-the-first-semester-in-PESIT-good
PES-University-1,What happens if I fail in a subject or two in the first year of engineering at PES University?,4,2,4/2,No,Followed,2020-01-21,https://www.quora.comhttps://www.quora.com/What-happens-if-I-fail-in-a-subject-or-two-in-the-first-year-of-engineering-at-PES-University
PES-University-1,Is PES University good for an MBA?,0,1,0/1,No,Requested,2019-01-12,https://www.quora.comhttps://www.quora.com/Is-PES-University-good-for-an-MBA
PES-University-1,Which stream of MBA has better placements in PES?,1,0,1/0,No,Followed,2019-01-10,https://www.quora.comhttps://www.quora.com/unanswered/Which-stream-of-MBA-has-better-placements-in-PES
PES-University-1,"Generally, at what month do placements start at PES University?",5,1,5/1,Yes,Followed,2020-01-27,https://www.quora.comhttps://www.quora.com/Generally-at-what-month-do-placements-start-at-PES-University
PES-University-1,What is the fee for the Fastrack exam at PES University?,1,0,1/0,No,Followed,2019-01-04,https://www.quora.comhttps://www.quora.com/unanswered/What-is-the-fee-for-the-Fastrack-exam-at-PES-University
PES-University-1,How many colleges can be chosen for the PESSAT exam?,0,1,0/1,No,Requested,2019-01-02,https://www.quora.comhttps://www.quora.com/How-many-colleges-can-be-chosen-for-the-PESSAT-exam
